participant_id,session_date,image_id,attack_type,epsilon,true_class,human_response,confidence_rating,response_correct,response_time_ms
P008,06/05/2026,horse_09438,pgd,0.3,horse,horse,4,True,
P008,06/05/2026,frog_03486,pgd,0.3,frog,frog,1,True,
P008,06/05/2026,ship_02898,pgd,0.3,ship,airplane,1,False,
P008,06/05/2026,cat_04032,pgd,0.3,cat,cat,4,True,
P008,06/05/2026,deer_04567,pgd,0.3,deer,dog,1,False,
P008,06/05/2026,airplane_03493,pgd,0.3,airplane,deer,1,False,
P008,06/05/2026,truck_09117,pgd,0.3,truck,automobile,10,False,
P008,06/05/2026,dog_06183,pgd,0.3,dog,dog,10,True,
P008,06/05/2026,ship_00665,pgd,0.3,ship,airplane,1,False,
P008,06/05/2026,cat_07717,pgd,0.3,cat,bird,1,False,
P008,06/05/2026,truck_00707,pgd,0.3,truck,truck,10,True,
P008,06/05/2026,airplane_07754,pgd,0.3,airplane,bird,1,False,
P008,06/05/2026,horse_05009,pgd,0.3,horse,horse,10,True,
P008,06/05/2026,frog_05072,pgd,0.3,frog,frog,10,True,
P008,06/05/2026,deer_02069,pgd,0.3,deer,horse,5,False,
P008,06/05/2026,automobile_04755,pgd,0.3,automobile,automobile,10,True,
P008,06/05/2026,bird_01746,pgd,0.3,bird,frog,1,False,
P008,06/05/2026,dog_02317,pgd,0.3,dog,bird,1,False,
P009,06/05/2026,dog_04224,pgd,0.0,dog,dog,10,True,
P009,06/05/2026,ship_07833,pgd,0.0,ship,truck,3,False,
P009,06/05/2026,automobile_00953,pgd,0.0,automobile,truck,6,False,
P009,06/05/2026,airplane_00928,pgd,0.0,airplane,bird,7,False,
P009,06/05/2026,bird_01802,pgd,0.0,bird,deer,5,False,
P009,06/05/2026,bird_08982,pgd,0.0,bird,frog,4,False,
P009,06/05/2026,ship_02254,pgd,0.0,ship,ship,9,True,
P009,06/05/2026,automobile_02859,pgd,0.0,automobile,truck,4,False,
P009,06/05/2026,deer_01255,pgd,0.0,deer,horse,7,False,
P009,06/05/2026,dog_00085,pgd,0.0,dog,deer,4,False,
P009,06/05/2026,truck_05069,pgd,0.0,truck,truck,8,True,
P009,06/05/2026,airplane_02877,pgd,0.0,airplane,airplane,6,True,
P009,06/05/2026,deer_05402,pgd,0.0,deer,horse,5,False,
P009,06/05/2026,frog_08792,pgd,0.0,frog,frog,10,True,
P009,06/05/2026,horse_00177,pgd,0.0,horse,horse,10,True,
P009,06/05/2026,frog_07498,pgd,0.0,frog,frog,2,True,
P009,06/05/2026,dog_00639,pgd,0.0,dog,dog,8,True,
P009,06/05/2026,cat_05232,pgd,0.0,cat,cat,10,True,
P009,06/05/2026,truck_00951,pgd,0.0,truck,truck,5,True,
P009,06/05/2026,horse_04612,pgd,0.0,horse,horse,10,True,
P009,06/05/2026,cat_02798,pgd,0.05,cat,dog,10,False,
P009,06/05/2026,ship_00757,pgd,0.05,ship,ship,5,True,
P009,06/05/2026,cat_01606,pgd,0.05,cat,cat,3,True,
P009,06/05/2026,truck_01291,pgd,0.05,truck,truck,10,True,
P009,06/05/2026,horse_02586,pgd,0.05,horse,horse,10,True,
P009,06/05/2026,frog_00511,pgd,0.05,frog,frog,10,True,
P009,06/05/2026,deer_00702,pgd,0.05,deer,dog,5,False,
P009,06/05/2026,automobile_00961,pgd,0.05,automobile,truck,7,False,
P009,06/05/2026,airplane_05652,pgd,0.05,airplane,airplane,9,True,
P009,06/05/2026,bird_07023,pgd,0.05,bird,bird,10,True,
P009,06/05/2026,automobile_02950,pgd,0.05,automobile,truck,10,False,
P009,06/05/2026,bird_03174,pgd,0.05,bird,truck,10,False,
P009,06/05/2026,horse_04990,pgd,0.05,horse,dog,10,False,
P009,06/05/2026,deer_01592,pgd,0.05,deer,horse,5,False,
P009,06/05/2026,frog_06656,pgd,0.05,frog,cat,5,False,
P009,06/05/2026,dog_01548,pgd,0.05,dog,dog,10,True,
P009,06/05/2026,airplane_00255,pgd,0.05,airplane,airplane,9,True,
P009,06/05/2026,ship_09680,pgd,0.05,ship,ship,10,True,
P009,06/05/2026,dog_05549,pgd,0.05,dog,cat,7,False,
P009,06/05/2026,truck_02111,pgd,0.05,truck,truck,9,True,
P009,06/05/2026,dog_04988,pgd,0.1,dog,cat,10,False,
P009,06/05/2026,truck_06337,pgd,0.1,truck,truck,10,True,
P009,06/05/2026,bird_06969,pgd,0.1,bird,frog,10,False,
P009,06/05/2026,airplane_00074,pgd,0.1,airplane,truck,5,False,
P009,06/05/2026,frog_04877,pgd,0.1,frog,frog,4,True,
P009,06/05/2026,horse_09944,pgd,0.1,horse,horse,7,True,
P009,06/05/2026,automobile_02390,pgd,0.1,automobile,truck,8,False,
P009,06/05/2026,ship_08809,pgd,0.1,ship,frog,4,False,
P009,06/05/2026,bird_03076,pgd,0.1,bird,bird,7,True,
P009,06/05/2026,cat_02617,pgd,0.1,cat,dog,6,False,
P009,06/05/2026,deer_03356,pgd,0.1,deer,horse,9,False,
P009,06/05/2026,airplane_02232,pgd,0.1,airplane,deer,1,False,
P009,06/05/2026,dog_05450,pgd,0.1,dog,dog,2,True,
P009,06/05/2026,frog_08164,pgd,0.1,frog,frog,3,True,
P009,06/05/2026,automobile_01332,pgd,0.1,automobile,truck,8,False,
P009,06/05/2026,horse_02967,pgd,0.1,horse,horse,10,True,
P009,06/05/2026,ship_07055,pgd,0.1,ship,ship,10,True,
P009,06/05/2026,cat_03752,pgd,0.1,cat,frog,1,False,
P009,06/05/2026,truck_06951,pgd,0.1,truck,truck,10,True,
P009,06/05/2026,deer_06322,pgd,0.1,deer,horse,6,False,
P009,06/05/2026,cat_02660,pgd,0.2,cat,airplane,2,False,
P009,06/05/2026,ship_03051,pgd,0.2,ship,truck,1,False,
P009,06/05/2026,cat_06079,pgd,0.2,cat,cat,6,True,
P009,06/05/2026,horse_05508,pgd,0.2,horse,horse,5,True,
P009,06/05/2026,truck_03939,pgd,0.2,truck,truck,3,True,
P009,06/05/2026,airplane_06118,pgd,0.2,airplane,airplane,5,True,
P009,06/05/2026,bird_09467,pgd,0.2,bird,horse,1,False,
P009,06/05/2026,frog_06894,pgd,0.2,frog,frog,4,True,
P009,06/05/2026,automobile_03080,pgd,0.2,automobile,truck,9,False,
P009,06/05/2026,deer_00022,pgd,0.2,deer,bird,1,False,
P009,06/05/2026,bird_03068,pgd,0.2,bird,bird,10,True,
P009,06/05/2026,dog_02151,pgd,0.2,dog,dog,10,True,
P009,06/05/2026,deer_07143,pgd,0.2,deer,horse,5,False,
P009,06/05/2026,frog_02702,pgd,0.2,frog,bird,3,False,
P009,06/05/2026,dog_04988,pgd,0.2,dog,horse,4,False,
P009,06/05/2026,ship_01820,pgd,0.2,ship,truck,6,False,
P009,06/05/2026,horse_04019,pgd,0.2,horse,horse,10,True,
P009,06/05/2026,airplane_00074,pgd,0.2,airplane,truck,4,False,
P009,06/05/2026,truck_02656,pgd,0.2,truck,truck,4,True,
P009,06/05/2026,automobile_07948,pgd,0.2,automobile,truck,4,False,
P009,06/05/2026,bird_05771,pgd,0.3,bird,bird,8,True,
P009,06/05/2026,automobile_00572,pgd,0.3,automobile,truck,10,False,
P009,06/05/2026,horse_09438,pgd,0.3,horse,horse,10,True,
P009,06/05/2026,frog_03486,pgd,0.3,frog,deer,5,False,
P009,06/05/2026,ship_02898,pgd,0.3,ship,ship,7,True,
P009,06/05/2026,cat_04032,pgd,0.3,cat,dog,4,False,
P009,06/05/2026,deer_04567,pgd,0.3,deer,bird,4,False,
P009,06/05/2026,airplane_03493,pgd,0.3,airplane,bird,4,False,
P009,06/05/2026,truck_09117,pgd,0.3,truck,truck,10,True,
P009,06/05/2026,dog_06183,pgd,0.3,dog,dog,10,True,
P009,06/05/2026,ship_00665,pgd,0.3,ship,airplane,10,False,
P009,06/05/2026,cat_07717,pgd,0.3,cat,frog,2,False,
P009,06/05/2026,truck_00707,pgd,0.3,truck,truck,9,True,
P009,06/05/2026,airplane_07754,pgd,0.3,airplane,airplane,4,True,
P009,06/05/2026,horse_05009,pgd,0.3,horse,horse,7,True,
P009,06/05/2026,frog_05072,pgd,0.3,frog,frog,7,True,
P009,06/05/2026,deer_02069,pgd,0.3,deer,horse,4,False,
P009,06/05/2026,automobile_04755,pgd,0.3,automobile,truck,10,False,
P009,06/05/2026,bird_01746,pgd,0.3,bird,bird,7,True,
P009,06/05/2026,dog_02317,pgd,0.3,dog,deer,7,False,
P010,06/05/2026,dog_04224,pgd,0.0,dog,dog,10,True,
P010,06/05/2026,ship_07833,pgd,0.0,ship,ship,9,True,
P010,06/05/2026,automobile_00953,pgd,0.0,automobile,truck,9,False,
P010,06/05/2026,airplane_00928,pgd,0.0,airplane,bird,4,False,
P010,06/05/2026,bird_01802,pgd,0.0,bird,bird,4,True,
P010,06/05/2026,bird_08982,pgd,0.0,bird,cat,6,False,
P010,06/05/2026,ship_02254,pgd,0.0,ship,ship,9,True,
P010,06/05/2026,automobile_02859,pgd,0.0,automobile,truck,8,False,
P010,06/05/2026,deer_01255,pgd,0.0,deer,deer,10,True,
P010,06/05/2026,dog_00085,pgd,0.0,dog,dog,10,True,
P010,06/05/2026,truck_05069,pgd,0.0,truck,truck,5,True,
P010,06/05/2026,airplane_02877,pgd,0.0,airplane,airplane,2,True,
P010,06/05/2026,deer_05402,pgd,0.0,deer,deer,9,True,
P010,06/05/2026,frog_08792,pgd,0.0,frog,cat,3,False,
P010,06/05/2026,horse_00177,pgd,0.0,horse,horse,10,True,
P010,06/05/2026,frog_07498,pgd,0.0,frog,deer,3,False,
P010,06/05/2026,dog_00639,pgd,0.0,dog,dog,10,True,
P010,06/05/2026,cat_05232,pgd,0.0,cat,cat,10,True,
P010,06/05/2026,truck_00951,pgd,0.0,truck,truck,10,True,
P010,06/05/2026,horse_04612,pgd,0.0,horse,deer,5,False,
P010,06/05/2026,cat_02798,pgd,0.05,cat,cat,10,True,
P010,06/05/2026,ship_00757,pgd,0.05,ship,ship,9,True,
P010,06/05/2026,cat_01606,pgd,0.05,cat,cat,5,True,
P010,06/05/2026,truck_01291,pgd,0.05,truck,truck,8,True,
P010,06/05/2026,horse_02586,pgd,0.05,horse,horse,7,True,
P010,06/05/2026,frog_00511,pgd,0.05,frog,bird,3,False,
P010,06/05/2026,deer_00702,pgd,0.05,deer,deer,4,True,
P010,06/05/2026,automobile_00961,pgd,0.05,automobile,truck,8,False,
P010,06/05/2026,airplane_05652,pgd,0.05,airplane,airplane,9,True,
P010,06/05/2026,bird_07023,pgd,0.05,bird,bird,10,True,
P010,06/05/2026,automobile_02950,pgd,0.05,automobile,truck,8,False,
P010,06/05/2026,bird_03174,pgd,0.05,bird,bird,7,True,
P010,06/05/2026,horse_04990,pgd,0.05,horse,dog,4,False,
P010,06/05/2026,deer_01592,pgd,0.05,deer,deer,8,True,
P010,06/05/2026,frog_06656,pgd,0.05,frog,dog,6,False,
P010,06/05/2026,dog_01548,pgd,0.05,dog,dog,4,True,
P010,06/05/2026,airplane_00255,pgd,0.05,airplane,airplane,5,True,
P010,06/05/2026,ship_09680,pgd,0.05,ship,ship,8,True,
P010,06/05/2026,dog_05549,pgd,0.05,dog,dog,3,True,
P010,06/05/2026,truck_02111,pgd,0.05,truck,truck,10,True,
P010,06/05/2026,dog_04988,pgd,0.1,dog,horse,7,False,
P010,06/05/2026,truck_06337,pgd,0.1,truck,truck,5,True,
P010,06/05/2026,bird_06969,pgd,0.1,bird,bird,2,True,
P010,06/05/2026,airplane_00074,pgd,0.1,airplane,truck,4,False,
P010,06/05/2026,frog_04877,pgd,0.1,frog,frog,3,True,
P010,06/05/2026,horse_09944,pgd,0.1,horse,horse,9,True,
P010,06/05/2026,automobile_02390,pgd,0.1,automobile,truck,6,False,
P010,06/05/2026,ship_08809,pgd,0.1,ship,frog,10,False,
P010,06/05/2026,bird_03076,pgd,0.1,bird,frog,4,False,
P010,06/05/2026,cat_02617,pgd,0.1,cat,dog,5,False,
P010,06/05/2026,deer_03356,pgd,0.1,deer,deer,5,True,
P010,06/05/2026,airplane_02232,pgd,0.1,airplane,bird,2,False,
P010,06/05/2026,dog_05450,pgd,0.1,dog,dog,6,True,
P010,06/05/2026,frog_08164,pgd,0.1,frog,cat,1,False,
P010,06/05/2026,automobile_01332,pgd,0.1,automobile,truck,9,False,
P010,06/05/2026,horse_02967,pgd,0.1,horse,horse,10,True,
P010,06/05/2026,ship_07055,pgd,0.1,ship,bird,4,False,
P010,06/05/2026,cat_03752,pgd,0.1,cat,dog,4,False,
P010,06/05/2026,truck_06951,pgd,0.1,truck,truck,8,True,
P010,06/05/2026,deer_06322,pgd,0.1,deer,deer,5,True,
P010,06/05/2026,cat_02660,pgd,0.2,cat,bird,1,False,
P010,06/05/2026,ship_03051,pgd,0.2,ship,ship,5,True,
P010,06/05/2026,cat_06079,pgd,0.2,cat,dog,8,False,
P010,06/05/2026,horse_05508,pgd,0.2,horse,horse,9,True,
P010,06/05/2026,truck_03939,pgd,0.2,truck,truck,7,True,
P010,06/05/2026,airplane_06118,pgd,0.2,airplane,airplane,3,True,
P010,06/05/2026,bird_09467,pgd,0.2,bird,bird,7,True,
P010,06/05/2026,frog_06894,pgd,0.2,frog,frog,2,True,
P010,06/05/2026,automobile_03080,pgd,0.2,automobile,truck,9,False,
P010,06/05/2026,deer_00022,pgd,0.2,deer,bird,1,False,
P010,06/05/2026,bird_03068,pgd,0.2,bird,frog,4,False,
P010,06/05/2026,dog_02151,pgd,0.2,dog,dog,9,True,
P010,06/05/2026,deer_07143,pgd,0.2,deer,deer,1,True,
P010,06/05/2026,frog_02702,pgd,0.2,frog,frog,10,True,
P010,06/05/2026,dog_04988,pgd,0.2,dog,horse,4,False,
P010,06/05/2026,ship_01820,pgd,0.2,ship,ship,9,True,
P010,06/05/2026,horse_04019,pgd,0.2,horse,horse,10,True,
P010,06/05/2026,airplane_00074,pgd,0.2,airplane,truck,8,False,
P010,06/05/2026,truck_02656,pgd,0.2,truck,truck,7,True,
P010,06/05/2026,automobile_07948,pgd,0.2,automobile,truck,7,False,
P010,06/05/2026,bird_05771,pgd,0.3,bird,bird,4,True,
P010,06/05/2026,automobile_00572,pgd,0.3,automobile,truck,9,False,
P010,06/05/2026,horse_09438,pgd,0.3,horse,horse,6,True,
P010,06/05/2026,frog_03486,pgd,0.3,frog,frog,5,True,
P010,06/05/2026,ship_02898,pgd,0.3,ship,truck,8,False,
P010,06/05/2026,cat_04032,pgd,0.3,cat,dog,7,False,
P010,06/05/2026,deer_04567,pgd,0.3,deer,dog,1,False,
P010,06/05/2026,airplane_03493,pgd,0.3,airplane,airplane,3,True,
P010,06/05/2026,truck_09117,pgd,0.3,truck,truck,10,True,
P010,06/05/2026,dog_06183,pgd,0.3,dog,cat,9,False,
P010,06/05/2026,ship_00665,pgd,0.3,ship,ship,10,True,
P010,06/05/2026,cat_07717,pgd,0.3,cat,bird,1,False,
P010,06/05/2026,truck_00707,pgd,0.3,truck,truck,7,True,
P010,06/05/2026,airplane_07754,pgd,0.3,airplane,airplane,7,True,
P010,06/05/2026,horse_05009,pgd,0.3,horse,horse,9,True,
P010,06/05/2026,frog_05072,pgd,0.3,frog,deer,4,False,
P010,06/05/2026,deer_02069,pgd,0.3,deer,horse,3,False,
P010,06/05/2026,automobile_04755,pgd,0.3,automobile,truck,8,False,
P010,06/05/2026,bird_01746,pgd,0.3,bird,bird,6,True,
P010,06/05/2026,dog_02317,pgd,0.3,dog,cat,4,False,
P011,06/05/2026,dog_04224,pgd,0.0,dog,dog,10,True,
P011,06/05/2026,ship_07833,pgd,0.0,ship,ship,10,True,
P011,06/05/2026,automobile_00953,pgd,0.0,automobile,automobile,10,True,
P011,06/05/2026,airplane_00928,pgd,0.0,airplane,airplane,10,True,
P011,06/05/2026,bird_01802,pgd,0.0,bird,bird,10,True,
P011,06/05/2026,bird_08982,pgd,0.0,bird,frog,10,False,
P011,06/05/2026,ship_02254,pgd,0.0,ship,ship,10,True,
P011,06/05/2026,automobile_02859,pgd,0.0,automobile,automobile,10,True,
P011,06/05/2026,deer_01255,pgd,0.0,deer,deer,10,True,
P011,06/05/2026,dog_00085,pgd,0.0,dog,horse,6,False,
P011,06/05/2026,truck_05069,pgd,0.0,truck,truck,10,True,
P011,06/05/2026,airplane_02877,pgd,0.0,airplane,airplane,10,True,
P011,06/05/2026,deer_05402,pgd,0.0,deer,horse,10,False,
P011,06/05/2026,frog_08792,pgd,0.0,frog,cat,10,False,
P011,06/05/2026,horse_00177,pgd,0.0,horse,horse,10,True,
P011,06/05/2026,frog_07498,pgd,0.0,frog,frog,10,True,
P011,06/05/2026,dog_00639,pgd,0.0,dog,dog,10,True,
P011,06/05/2026,cat_05232,pgd,0.0,cat,cat,10,True,
P011,06/05/2026,truck_00951,pgd,0.0,truck,truck,10,True,
P011,06/05/2026,horse_04612,pgd,0.0,horse,horse,10,True,
P011,06/05/2026,cat_02798,pgd,0.05,cat,dog,10,False,
P011,06/05/2026,ship_00757,pgd,0.05,ship,ship,10,True,
P011,06/05/2026,cat_01606,pgd,0.05,cat,cat,10,True,
P011,06/05/2026,truck_01291,pgd,0.05,truck,truck,10,True,
P011,06/05/2026,horse_02586,pgd,0.05,horse,horse,10,True,
P011,06/05/2026,frog_00511,pgd,0.05,frog,frog,10,True,
P011,06/05/2026,deer_00702,pgd,0.05,deer,deer,10,True,
P011,06/05/2026,automobile_00961,pgd,0.05,automobile,automobile,10,True,
P011,06/05/2026,airplane_05652,pgd,0.05,airplane,airplane,10,True,
P011,06/05/2026,bird_07023,pgd,0.05,bird,bird,10,True,
P011,06/05/2026,automobile_02950,pgd,0.05,automobile,automobile,10,True,
P011,06/05/2026,bird_03174,pgd,0.05,bird,bird,10,True,
P011,06/05/2026,horse_04990,pgd,0.05,horse,dog,10,False,
P011,06/05/2026,deer_01592,pgd,0.05,deer,deer,10,True,
P011,06/05/2026,frog_06656,pgd,0.05,frog,dog,10,False,
P011,06/05/2026,dog_01548,pgd,0.05,dog,dog,10,True,
P011,06/05/2026,airplane_00255,pgd,0.05,airplane,airplane,10,True,
P011,06/05/2026,ship_09680,pgd,0.05,ship,ship,10,True,
P011,06/05/2026,dog_05549,pgd,0.05,dog,cat,10,False,
P011,06/05/2026,truck_02111,pgd,0.05,truck,truck,10,True,
P011,06/05/2026,dog_04988,pgd,0.1,dog,dog,10,True,
P011,06/05/2026,truck_06337,pgd,0.1,truck,automobile,10,False,
P011,06/05/2026,bird_06969,pgd,0.1,bird,bird,10,True,
P011,06/05/2026,airplane_00074,pgd,0.1,airplane,airplane,10,True,
P011,06/05/2026,frog_04877,pgd,0.1,frog,frog,10,True,
P011,06/05/2026,horse_09944,pgd,0.1,horse,horse,10,True,
P011,06/05/2026,automobile_02390,pgd,0.1,automobile,automobile,10,True,
P011,06/05/2026,ship_08809,pgd,0.1,ship,frog,7,False,
P011,06/05/2026,bird_03076,pgd,0.1,bird,frog,7,False,
P011,06/05/2026,cat_02617,pgd,0.1,cat,cat,10,True,
P011,06/05/2026,deer_03356,pgd,0.1,deer,deer,10,True,
P011,06/05/2026,airplane_02232,pgd,0.1,airplane,cat,10,False,
P011,06/05/2026,dog_05450,pgd,0.1,dog,dog,10,True,
P011,06/05/2026,frog_08164,pgd,0.1,frog,frog,10,True,
P011,06/05/2026,automobile_01332,pgd,0.1,automobile,automobile,10,True,
P011,06/05/2026,horse_02967,pgd,0.1,horse,horse,10,True,
P011,06/05/2026,ship_07055,pgd,0.1,ship,ship,10,True,
P011,06/05/2026,cat_03752,pgd,0.1,cat,cat,10,True,
P011,06/05/2026,truck_06951,pgd,0.1,truck,truck,10,True,
P011,06/05/2026,deer_06322,pgd,0.1,deer,deer,7,True,
P011,06/05/2026,cat_02660,pgd,0.2,cat,dog,10,False,
P011,06/05/2026,ship_03051,pgd,0.2,ship,automobile,7,False,
P011,06/05/2026,cat_06079,pgd,0.2,cat,dog,10,False,
P011,06/05/2026,horse_05508,pgd,0.2,horse,horse,10,True,
P011,06/05/2026,truck_03939,pgd,0.2,truck,truck,10,True,
P011,06/05/2026,airplane_06118,pgd,0.2,airplane,bird,10,False,
P011,06/05/2026,bird_09467,pgd,0.2,bird,horse,7,False,
P011,06/05/2026,frog_06894,pgd,0.2,frog,frog,10,True,
P011,06/05/2026,automobile_03080,pgd,0.2,automobile,automobile,10,True,
P011,06/05/2026,deer_00022,pgd,0.2,deer,deer,10,True,
P011,06/05/2026,bird_03068,pgd,0.2,bird,bird,10,True,
P011,06/05/2026,dog_02151,pgd,0.2,dog,dog,10,True,
P011,06/05/2026,deer_07143,pgd,0.2,deer,deer,10,True,
P011,06/05/2026,frog_02702,pgd,0.2,frog,frog,10,True,
P011,06/05/2026,dog_04988,pgd,0.2,dog,dog,7,True,
P011,06/05/2026,ship_01820,pgd,0.2,ship,ship,10,True,
P011,06/05/2026,horse_04019,pgd,0.2,horse,horse,10,True,
P011,06/05/2026,airplane_00074,pgd,0.2,airplane,airplane,10,True,
P011,06/05/2026,truck_02656,pgd,0.2,truck,truck,10,True,
P011,06/05/2026,automobile_07948,pgd,0.2,automobile,automobile,10,True,
P011,06/05/2026,bird_05771,pgd,0.3,bird,frog,10,False,
P011,06/05/2026,automobile_00572,pgd,0.3,automobile,automobile,10,True,
P011,06/05/2026,horse_09438,pgd,0.3,horse,horse,10,True,
P011,06/05/2026,frog_03486,pgd,0.3,frog,frog,7,True,
P011,06/05/2026,ship_02898,pgd,0.3,ship,automobile,7,False,
P011,06/05/2026,cat_04032,pgd,0.3,cat,dog,10,False,
P011,06/05/2026,deer_04567,pgd,0.3,deer,cat,7,False,
P011,06/05/2026,airplane_03493,pgd,0.3,airplane,bird,7,False,
P011,06/05/2026,truck_09117,pgd,0.3,truck,truck,10,True,
P011,06/05/2026,dog_06183,pgd,0.3,dog,dog,10,True,
P011,06/05/2026,ship_00665,pgd,0.3,ship,airplane,7,False,
P011,06/05/2026,cat_07717,pgd,0.3,cat,cat,7,True,
P011,06/05/2026,truck_00707,pgd,0.3,truck,truck,10,True,
P011,06/05/2026,airplane_07754,pgd,0.3,airplane,airplane,10,True,
P011,06/05/2026,horse_05009,pgd,0.3,horse,horse,10,True,
P011,06/05/2026,frog_05072,pgd,0.3,frog,frog,7,True,
P011,06/05/2026,deer_02069,pgd,0.3,deer,deer,7,True,
P011,06/05/2026,automobile_04755,pgd,0.3,automobile,automobile,10,True,
P011,06/05/2026,bird_01746,pgd,0.3,bird,bird,10,True,
P011,06/05/2026,dog_02317,pgd,0.3,dog,cat,10,False,
P012,06/05/2026,dog_04224,pgd,0.0,dog,dog,9,True,
P012,06/05/2026,ship_07833,pgd,0.0,ship,ship,10,True,
P012,06/05/2026,automobile_00953,pgd,0.0,automobile,truck,10,False,
P012,06/05/2026,airplane_00928,pgd,0.0,airplane,airplane,10,True,
P012,06/05/2026,bird_01802,pgd,0.0,bird,bird,10,True,
P012,06/05/2026,bird_08982,pgd,0.0,bird,bird,7,True,
P012,06/05/2026,ship_02254,pgd,0.0,ship,ship,10,True,
P012,06/05/2026,automobile_02859,pgd,0.0,automobile,automobile,10,True,
P012,06/05/2026,deer_01255,pgd,0.0,deer,deer,10,True,
P012,06/05/2026,dog_00085,pgd,0.0,dog,dog,10,True,
P012,06/05/2026,truck_05069,pgd,0.0,truck,truck,10,True,
P012,06/05/2026,airplane_02877,pgd,0.0,airplane,airplane,10,True,
P012,06/05/2026,deer_05402,pgd,0.0,deer,deer,10,True,
P012,06/05/2026,frog_08792,pgd,0.0,frog,dog,7,False,
P012,06/05/2026,horse_00177,pgd,0.0,horse,horse,10,True,
P012,06/05/2026,frog_07498,pgd,0.0,frog,frog,10,True,
P012,06/05/2026,dog_00639,pgd,0.0,dog,dog,10,True,
P012,06/05/2026,cat_05232,pgd,0.0,cat,cat,10,True,
P012,06/05/2026,truck_00951,pgd,0.0,truck,truck,10,True,
P012,06/05/2026,horse_04612,pgd,0.0,horse,horse,10,True,
P012,06/05/2026,cat_02798,pgd,0.05,cat,cat,10,True,
P012,06/05/2026,ship_00757,pgd,0.05,ship,ship,10,True,
P012,06/05/2026,cat_01606,pgd,0.05,cat,cat,10,True,
P012,06/05/2026,truck_01291,pgd,0.05,truck,truck,10,True,
P012,06/05/2026,horse_02586,pgd,0.05,horse,horse,10,True,
P012,06/05/2026,frog_00511,pgd,0.05,frog,frog,10,True,
P012,06/05/2026,deer_00702,pgd,0.05,deer,deer,10,True,
P012,06/05/2026,automobile_00961,pgd,0.05,automobile,automobile,10,True,
P012,06/05/2026,airplane_05652,pgd,0.05,airplane,airplane,10,True,
P012,06/05/2026,bird_07023,pgd,0.05,bird,bird,10,True,
P012,06/05/2026,automobile_02950,pgd,0.05,automobile,automobile,10,True,
P012,06/05/2026,bird_03174,pgd,0.05,bird,bird,10,True,
P012,06/05/2026,horse_04990,pgd,0.05,horse,horse,10,True,
P012,06/05/2026,deer_01592,pgd,0.05,deer,deer,10,True,
P012,06/05/2026,frog_06656,pgd,0.05,frog,frog,7,True,
P012,06/05/2026,dog_01548,pgd,0.05,dog,dog,10,True,
P012,06/05/2026,airplane_00255,pgd,0.05,airplane,airplane,10,True,
P012,06/05/2026,ship_09680,pgd,0.05,ship,ship,10,True,
P012,06/05/2026,dog_05549,pgd,0.05,dog,cat,7,False,
P012,06/05/2026,truck_02111,pgd,0.05,truck,truck,10,True,
P012,06/05/2026,dog_04988,pgd,0.1,dog,cat,7,False,
P012,06/05/2026,truck_06337,pgd,0.1,truck,truck,10,True,
P012,06/05/2026,bird_06969,pgd,0.1,bird,bird,10,True,
P012,06/05/2026,airplane_00074,pgd,0.1,airplane,truck,8,False,
P012,06/05/2026,frog_04877,pgd,0.1,frog,frog,10,True,
P012,06/05/2026,horse_09944,pgd,0.1,horse,horse,10,True,
P012,06/05/2026,automobile_02390,pgd,0.1,automobile,automobile,10,True,
P012,06/05/2026,ship_08809,pgd,0.1,ship,ship,6,True,
P012,06/05/2026,bird_03076,pgd,0.1,bird,frog,7,False,
P012,06/05/2026,cat_02617,pgd,0.1,cat,cat,10,True,
P012,06/05/2026,deer_03356,pgd,0.1,deer,deer,8,True,
P012,06/05/2026,airplane_02232,pgd,0.1,airplane,airplane,8,True,
P012,06/05/2026,dog_05450,pgd,0.1,dog,dog,10,True,
P012,06/05/2026,frog_08164,pgd,0.1,frog,cat,10,False,
P012,06/05/2026,automobile_01332,pgd,0.1,automobile,automobile,10,True,
P012,06/05/2026,horse_02967,pgd,0.1,horse,horse,10,True,
P012,06/05/2026,ship_07055,pgd,0.1,ship,ship,10,True,
P012,06/05/2026,cat_03752,pgd,0.1,cat,dog,7,False,
P012,06/05/2026,truck_06951,pgd,0.1,truck,truck,10,True,
P012,06/05/2026,deer_06322,pgd,0.1,deer,deer,10,True,
P012,06/05/2026,cat_02660,pgd,0.2,cat,bird,7,False,
P012,06/05/2026,ship_03051,pgd,0.2,ship,automobile,7,False,
P012,06/05/2026,cat_06079,pgd,0.2,cat,cat,9,True,
P012,06/05/2026,horse_05508,pgd,0.2,horse,horse,10,True,
P012,06/05/2026,truck_03939,pgd,0.2,truck,truck,10,True,
P012,06/05/2026,airplane_06118,pgd,0.2,airplane,airplane,10,True,
P012,06/05/2026,bird_09467,pgd,0.2,bird,horse,8,False,
P012,06/05/2026,frog_06894,pgd,0.2,frog,frog,9,True,
P012,06/05/2026,automobile_03080,pgd,0.2,automobile,automobile,10,True,
P012,06/05/2026,deer_00022,pgd,0.2,deer,frog,5,False,
P012,06/05/2026,bird_03068,pgd,0.2,bird,bird,10,True,
P012,06/05/2026,dog_02151,pgd,0.2,dog,dog,10,True,
P012,06/05/2026,deer_07143,pgd,0.2,deer,deer,10,True,
P012,06/05/2026,frog_02702,pgd,0.2,frog,frog,10,True,
